"ens_gene"	"most_sig_transcript"	"pval"	"qval"	"num_transcripts"	"list_of_transcripts"
"2628"	"ENSG00000106803"	"ENST00000223641"	0.00215767223028373	0.0167428699940778	3	"ENST00000223641, ENST00000498603, ENST00000481573"
"2629"	"ENSG00000106804"	"ENST00000223642"	0.0101254741455967	0.0645613938772057	5	"ENST00000223642, ENST00000460578, ENST00000466280, ENST00000480188, ENST00000489802"
"2630"	"ENSG00000106829"	"ENST00000265284"	0.00158483834441105	0.0127276353172456	28	"ENST00000265284, ENST00000376544, ENST00000376537, ENST00000425506, ENST00000496114, ENST00000495170, ENST00000490347, ENST00000496853, ENST00000376552, ENST00000376524, ENST00000376525, ENST00000414465, ENST00000417836, ENST00000428713, ENST00000435650, ENST00000455913, ENST00000461758, ENST00000462803, ENST00000463431, ENST00000466428, ENST00000467142, ENST00000470872, ENST00000474519, ENST00000476523, ENST00000478290, ENST00000483597, ENST00000485159, ENST00000493163"
"2631"	"ENSG00000106853"	"ENST00000309195"	1.61498826489625e-16	4.40213157630897e-15	9	"ENST00000309195, ENST00000407693, ENST00000466771, ENST00000538962, ENST00000374313, ENST00000374324, ENST00000374308, ENST00000422125, ENST00000485319"
"2632"	"ENSG00000106868"	"ENST00000374270"	0.221942464060681	0.628366937612685	10	"ENST00000374270, ENST00000355396, ENST00000374264, ENST00000374263, ENST00000415074, ENST00000475283, ENST00000482851, ENST00000528773, ENST00000529933, ENST00000532348"
"2633"	"ENSG00000106948"	"ENST00000374088"	0.107996311612649	0.408011721364658	9	"ENST00000374088, ENST00000492875, ENST00000312033, ENST00000374075, ENST00000307564, ENST00000223791, ENST00000374079, ENST00000490767, ENST00000491133"
"2634"	"ENSG00000106976"	"ENST00000628346"	1.70620990354969e-07	2.43890450508797e-06	15	"ENST00000628346, ENST00000463998, ENST00000482638, ENST00000372923, ENST00000475805, ENST00000441149, ENST00000341179, ENST00000393594, ENST00000486160, ENST00000493925, ENST00000625457, ENST00000627061, ENST00000627543, ENST00000630850, ENST00000631179"
"2635"	"ENSG00000106991"	"ENST00000373203"	7.12232251127998e-44	5.59790517010035e-42	5	"ENST00000373203, ENST00000344849, ENST00000462196, ENST00000480266, ENST00000486329"
"2636"	"ENSG00000106992"	"ENST00000373156"	0.0340989227438069	0.173870576717053	6	"ENST00000373156, ENST00000413016, ENST00000373176, ENST00000550992, ENST00000550143, ENST00000223836"
"2637"	"ENSG00000106993"	"ENST00000381854"	0.0145650288054854	0.08751141999497	3	"ENST00000381854, ENST00000381858, ENST00000479095"
"2638"	"ENSG00000107020"	"ENST00000223864"	0.181107364832901	0.560456161313151	4	"ENST00000223864, ENST00000472145, ENST00000473877, ENST00000482696"
"2639"	"ENSG00000107021"	"ENST00000372648"	0.0579172028142851	0.262177332796005	4	"ENST00000372648, ENST00000475097, ENST00000223865, ENST00000466056"
"2640"	"ENSG00000107036"	"ENST00000414202"	3.11506891698011e-17	8.83407341730192e-16	7	"ENST00000414202, ENST00000490816, ENST00000276898, ENST00000545641, ENST00000545243, ENST00000251879, ENST00000418622"
"2641"	"ENSG00000107077"	"ENST00000428870"	0.432946019270098	0.836127974021481	14	"ENST00000428870, ENST00000381306, ENST00000543771, ENST00000438023, ENST00000381309, ENST00000401787, ENST00000420847, ENST00000466673, ENST00000480996, ENST00000489243, ENST00000490806, ENST00000494570, ENST00000495890, ENST00000496464"
"2642"	"ENSG00000107104"	"ENST00000382289"	0.0314254612172602	0.162814453551562	10	"ENST00000382289, ENST00000382297, ENST00000382286, ENST00000382293, ENST00000354485, ENST00000489369, ENST00000382303, ENST00000467541, ENST00000475690, ENST00000619269"
"2643"	"ENSG00000107130"	"ENST00000372398"	2.00745433098955e-23	7.85882331486323e-22	3	"ENST00000372398, ENST00000630865, ENST00000493042"
"2644"	"ENSG00000107140"	"ENST00000336395"	0.361818545742434	0.788961804883667	6	"ENST00000336395, ENST00000498522, ENST00000463897, ENST00000620767, ENST00000467424, ENST00000480077"
"2645"	"ENSG00000107164"	"ENST00000319725"	8.94047238012923e-38	5.77748432685652e-36	6	"ENST00000319725, ENST00000467100, ENST00000487406, ENST00000465949, ENST00000472006, ENST00000492199"
"2646"	"ENSG00000107165"	"ENST00000388918"	0.00090699092814963	0.00767863044986417	7	"ENST00000388918, ENST00000381142, ENST00000381136, ENST00000459790, ENST00000470909, ENST00000473504, ENST00000473763"
"2647"	"ENSG00000107175"	"ENST00000353704"	0.381043039484159	0.803011779286871	3	"ENST00000353704, ENST00000486056, ENST00000613913"
"2648"	"ENSG00000107185"	"ENST00000378078"	6.48332850778542e-05	0.000669565033013833	2	"ENST00000378078, ENST00000496906"
"2649"	"ENSG00000107186"	"ENST00000447879"	0.0262451919504828	0.141334054382355	19	"ENST00000447879, ENST00000438511, ENST00000381017, ENST00000545857, ENST00000381022, ENST00000319217, ENST00000539508, ENST00000536827, ENST00000319198, ENST00000433359, ENST00000437441, ENST00000494251, ENST00000535169, ENST00000538841, ENST00000540202, ENST00000541718, ENST00000542239, ENST00000542806, ENST00000546205"
"2650"	"ENSG00000107201"	"ENST00000379883"	2.10529506440185e-08	3.26432210515197e-07	2	"ENST00000379883, ENST00000379868"
"2651"	"ENSG00000107223"	"ENST00000224073"	3.12395558600364e-10	5.64283059586734e-09	3	"ENST00000224073, ENST00000371649, ENST00000371648"
"2652"	"ENSG00000107249"	"ENST00000381971"	0.394985512437984	0.81420082803236	17	"ENST00000381971, ENST00000477901, ENST00000461870, ENST00000491889, ENST00000324333, ENST00000490709, ENST00000462164, ENST00000463680, ENST00000464391, ENST00000465708, ENST00000467497, ENST00000469833, ENST00000471664, ENST00000473846, ENST00000478315, ENST00000478844, ENST00000481827"
"2653"	"ENSG00000107262"	"ENST00000379704"	1.60555148063015e-10	2.95639545903314e-09	10	"ENST00000379704, ENST00000467389, ENST00000379707, ENST00000472232, ENST00000473781, ENST00000379701, ENST00000468274, ENST00000473464, ENST00000488499, ENST00000493917"
"2654"	"ENSG00000107263"	"ENST00000372190"	0.0477934665850235	0.2259596083725	7	"ENST00000372190, ENST00000419442, ENST00000438647, ENST00000372195, ENST00000414781, ENST00000372189, ENST00000481260"
"2655"	"ENSG00000107281"	"ENST00000371601"	6.17519079537754e-13	1.34429758839899e-11	6	"ENST00000371601, ENST00000371600, ENST00000496498, ENST00000472668, ENST00000485589, ENST00000488145"
"2656"	"ENSG00000107282"	"ENST00000265381"	0.212638301171644	0.61434570353165	3	"ENST00000265381, ENST00000470082, ENST00000628769"
"2657"	"ENSG00000107290"	"ENST00000224140"	1.17937750527414e-59	1.43216114354913e-57	5	"ENST00000224140, ENST00000436441, ENST00000474172, ENST00000477049, ENST00000464133"
"2658"	"ENSG00000107317"	"ENST00000371625"	0.107009225970496	0.405561983021821	9	"ENST00000371625, ENST00000371623, ENST00000444903, ENST00000446677, ENST00000457950, ENST00000460340, ENST00000462514, ENST00000471521, ENST00000492068"
"2659"	"ENSG00000107331"	"ENST00000341511"	0.184532342923432	0.566528782468265	24	"ENST00000341511, ENST00000431584, ENST00000479446, ENST00000464876, ENST00000371605, ENST00000265662, ENST00000398207, ENST00000425423, ENST00000437791, ENST00000459850, ENST00000463603, ENST00000464157, ENST00000464520, ENST00000466707, ENST00000467624, ENST00000470535, ENST00000476211, ENST00000487109, ENST00000488535, ENST00000490486, ENST00000492260, ENST00000494046, ENST00000614293, ENST00000625103"
"2660"	"ENSG00000107338"	"ENST00000377707"	0.0779795772108922	0.325597933200699	1	"ENST00000377707"
"2661"	"ENSG00000107341"	"ENST00000263228"	0.0321524110835256	0.165792946868109	1	"ENST00000263228"
"2662"	"ENSG00000107362"	"ENST00000333421"	0.000766441711337026	0.00659109003145929	2	"ENST00000333421, ENST00000377041"
"2663"	"ENSG00000107371"	"ENST00000489414"	0.137828901130509	0.476556375307533	8	"ENST00000489414, ENST00000396521, ENST00000327304, ENST00000465229, ENST00000465860, ENST00000482614, ENST00000490516, ENST00000496910"
"2664"	"ENSG00000107372"	"ENST00000237937"	9.53604564902062e-44	7.47208959149941e-42	8	"ENST00000237937, ENST00000376960, ENST00000376962, ENST00000488164, ENST00000471197, ENST00000487330, ENST00000343431, ENST00000376956"
"2665"	"ENSG00000107404"	"ENST00000378891"	0.00239875834212908	0.0184404997363344	4	"ENST00000378891, ENST00000378888, ENST00000472445, ENST00000610709"
"2666"	"ENSG00000107438"	"ENST00000329399"	2.44436428725041e-26	1.07336287832174e-24	5	"ENST00000329399, ENST00000477757, ENST00000490391, ENST00000492511, ENST00000493949"
"2667"	"ENSG00000107443"	"ENST00000465148"	0.246996985520968	0.664224837693047	3	"ENST00000465148, ENST00000265992, ENST00000403870"
"2668"	"ENSG00000107485"	"ENST00000379328"	0.366076486939385	0.793049654331379	4	"ENST00000379328, ENST00000346208, ENST00000461472, ENST00000481743"
"2669"	"ENSG00000107518"	"ENST00000609571"	0.000138595232276018	0.0013653042441339	10	"ENST00000609571, ENST00000355044, ENST00000424738, ENST00000449616, ENST00000524503, ENST00000526373, ENST00000526946, ENST00000527407, ENST00000534530, ENST00000616894"
"2670"	"ENSG00000107521"	"ENST00000467246"	0.149483169623021	0.499691130289088	15	"ENST00000467246, ENST00000480020, ENST00000474873, ENST00000338546, ENST00000361490, ENST00000465957, ENST00000325103, ENST00000613394, ENST00000414009, ENST00000359632, ENST00000462743, ENST00000470095, ENST00000478087, ENST00000497527, ENST00000498219"
"2671"	"ENSG00000107537"	"ENST00000263038"	0.000381076816263537	0.00349280655507511	7	"ENST00000263038, ENST00000396913, ENST00000396920, ENST00000453759, ENST00000463730, ENST00000464049, ENST00000479604"
"2672"	"ENSG00000107551"	"ENST00000340258"	0.143246572890332	0.487446684541366	12	"ENST00000340258, ENST00000489171, ENST00000427758, ENST00000428466, ENST00000462822, ENST00000465735, ENST00000471808, ENST00000471941, ENST00000472561, ENST00000483709, ENST00000484477, ENST00000493490"
"2673"	"ENSG00000107554"	"ENST00000324109"	7.5159754561612e-10	1.31677320427686e-08	4	"ENST00000324109, ENST00000543621, ENST00000422692, ENST00000472036"
"2674"	"ENSG00000107560"	"ENST00000369199"	0.258782609780439	0.679753695125255	4	"ENST00000369199, ENST00000355624, ENST00000476207, ENST00000483413"
"2675"	"ENSG00000107562"	"ENST00000343575"	9.91780178280879e-07	1.31124291114561e-05	8	"ENST00000343575, ENST00000374429, ENST00000374426, ENST00000395793, ENST00000395794, ENST00000395795, ENST00000488591, ENST00000496375"
"2676"	"ENSG00000107566"	"ENST00000421367"	4.98168872668206e-42	3.68378988165689e-40	3	"ENST00000421367, ENST00000407654, ENST00000370408"
"2677"	"ENSG00000107581"	"ENST00000541549"	6.62663157547528e-16	1.74144479530887e-14	3	"ENST00000541549, ENST00000369144, ENST00000462527"
"2678"	"ENSG00000107611"	"ENST00000377833"	0.398083051645852	0.816690741857987	4	"ENST00000377833, ENST00000377823, ENST00000433666, ENST00000438254"
"2679"	"ENSG00000107614"	"ENST00000377799"	0.238536751268312	0.65210911046335	12	"ENST00000377799, ENST00000452380, ENST00000495022, ENST00000354631, ENST00000313936, ENST00000424636, ENST00000436968, ENST00000451253, ENST00000479046, ENST00000486947, ENST00000488990, ENST00000525762"
"2680"	"ENSG00000107625"	"ENST00000373585"	0.000569878123194878	0.00503159965939378	6	"ENST00000373585, ENST00000471475, ENST00000460470, ENST00000466265, ENST00000483593, ENST00000610822"
"2681"	"ENSG00000107643"	"ENST00000374179"	0.000824830317680095	0.00704356434419538	16	"ENST00000374179, ENST00000374189, ENST00000432379, ENST00000469879, ENST00000469110, ENST00000459755, ENST00000374174, ENST00000429041, ENST00000395611, ENST00000476134, ENST00000360332, ENST00000374176, ENST00000374182, ENST00000426557, ENST00000471272, ENST00000482840"
"2682"	"ENSG00000107651"	"ENST00000543134"	0.287966894197091	0.713949582136222	8	"ENST00000543134, ENST00000442952, ENST00000369075, ENST00000470478, ENST00000475542, ENST00000446561, ENST00000462222, ENST00000483890"
"2683"	"ENSG00000107669"	"ENST00000224652"	0.065314919730936	0.286269505782742	9	"ENST00000224652, ENST00000423243, ENST00000543447, ENST00000369043, ENST00000455628, ENST00000540606, ENST00000369040, ENST00000481784, ENST00000485281"
"2684"	"ENSG00000107672"	"ENST00000369023"	0.020071973948762	0.113807070701959	11	"ENST00000369023, ENST00000489266, ENST00000481320, ENST00000369017, ENST00000459911, ENST00000464321, ENST00000465189, ENST00000468209, ENST00000472431, ENST00000477289, ENST00000483541"
"2685"	"ENSG00000107679"	"ENST00000368989"	4.56880127786372e-06	5.54806212047693e-05	8	"ENST00000368989, ENST00000433307, ENST00000463663, ENST00000481451, ENST00000368988, ENST00000368990, ENST00000392799, ENST00000494222"
"2686"	"ENSG00000107719"	"ENST00000263563"	0.222565932731445	0.629436601701044	1	"ENST00000263563"
"2687"	"ENSG00000107731"	"ENST00000335350"	3.96094611552933e-09	6.52035604530357e-08	2	"ENST00000335350, ENST00000373192"
"2688"	"ENSG00000107738"	"ENST00000394957"	1.75314630426762e-07	2.50250647248452e-06	3	"ENST00000394957, ENST00000470317, ENST00000481568"
"2689"	"ENSG00000107745"	"ENST00000361114"	1.6429689983e-20	5.49927800900611e-19	10	"ENST00000361114, ENST00000476605, ENST00000604025, ENST00000604238, ENST00000398761, ENST00000398763, ENST00000418483, ENST00000489666, ENST00000603011, ENST00000604529"
"2690"	"ENSG00000107758"	"ENST00000430762"	0.0371036449813257	0.185862784659632	6	"ENST00000430762, ENST00000394828, ENST00000360663, ENST00000342558, ENST00000394829, ENST00000495897"
"2691"	"ENSG00000107771"	"ENST00000494144"	0.102704326699873	0.393678152571993	10	"ENST00000494144, ENST00000224756, ENST00000372088, ENST00000543283, ENST00000498300, ENST00000493409, ENST00000494586, ENST00000359979, ENST00000466105, ENST00000480006"
"2692"	"ENSG00000107779"	"ENST00000372037"	4.47833433018963e-09	7.35316381770483e-08	2	"ENST00000372037, ENST00000480152"
"2693"	"ENSG00000107789"	"ENST00000371996"	2.62712126382335e-12	5.45047891354768e-11	4	"ENST00000371996, ENST00000536010, ENST00000371994, ENST00000472891"
"2694"	"ENSG00000107796"	"ENST00000224784"	7.5446426923871e-46	6.28658885807117e-44	7	"ENST00000224784, ENST00000458208, ENST00000488967, ENST00000480297, ENST00000458159, ENST00000415557, ENST00000482085"
"2695"	"ENSG00000107798"	"ENST00000336233"	0.195598139846972	0.586259158332812	8	"ENST00000336233, ENST00000282673, ENST00000371837, ENST00000456827, ENST00000428800, ENST00000463623, ENST00000487618, ENST00000489359"
"2696"	"ENSG00000107815"	"ENST00000473656"	0.66218758447513	0.93718137984887	5	"ENST00000473656, ENST00000370228, ENST00000311916, ENST00000459764, ENST00000476766"
"2697"	"ENSG00000107816"	"ENST00000370223"	1.22513434379867e-05	0.000140451922702378	7	"ENST00000370223, ENST00000481129, ENST00000454422, ENST00000370220, ENST00000426584, ENST00000429732, ENST00000489526"
"2698"	"ENSG00000107819"	"ENST00000393459"	0.0231288070497511	0.127691846290077	7	"ENST00000393459, ENST00000224807, ENST00000466982, ENST00000489434, ENST00000465383, ENST00000470252, ENST00000487721"
"2699"	"ENSG00000107821"	"ENST00000370200"	0.0414808927910417	0.202446509626375	6	"ENST00000370200, ENST00000477267, ENST00000608812, ENST00000465807, ENST00000470106, ENST00000477979"
"2700"	"ENSG00000107829"	"ENST00000331272"	0.00884544770919123	0.0576185290272664	5	"ENST00000331272, ENST00000470093, ENST00000457105, ENST00000482428, ENST00000489578"
"2701"	"ENSG00000107833"	"ENST00000370110"	8.01617947663953e-10	1.40057660170608e-08	4	"ENST00000370110, ENST00000474993, ENST00000468544, ENST00000462391"
"2702"	"ENSG00000107854"	"ENST00000371627"	2.28705229096839e-61	2.90818845287035e-59	1	"ENST00000371627"
"2703"	"ENSG00000107862"	"ENST00000369983"	1.00159506370906e-21	3.61201541448072e-20	2	"ENST00000369983, ENST00000476019"
"2704"	"ENSG00000107863"	"ENST00000396432"	2.53266572090891e-09	4.24554971763092e-08	17	"ENST00000396432, ENST00000463892, ENST00000486374, ENST00000320481, ENST00000376410, ENST00000477190, ENST00000416305, ENST00000418033, ENST00000418325, ENST00000446003, ENST00000472150, ENST00000476067, ENST00000476499, ENST00000482792, ENST00000483114, ENST00000493154, ENST00000612832"
"2705"	"ENSG00000107864"	"ENST00000265997"	0.598498149475211	0.912825907612048	3	"ENST00000265997, ENST00000614585, ENST00000412050"
"2706"	"ENSG00000107872"	"ENST00000369956"	0.417745083050186	0.82776787265736	7	"ENST00000369956, ENST00000425536, ENST00000224862, ENST00000432590, ENST00000440407, ENST00000457067, ENST00000481808"
"2707"	"ENSG00000107874"	"ENST00000369937"	1.85644876065788e-05	0.000207353349476707	4	"ENST00000369937, ENST00000477994, ENST00000465409, ENST00000486762"
"2708"	"ENSG00000107882"	"ENST00000369899"	0.405909058722354	0.821490980647371	4	"ENST00000369899, ENST00000369902, ENST00000423559, ENST00000471000"
"2709"	"ENSG00000107890"	"ENST00000376087"	0.0355587974010388	0.179669746875984	6	"ENST00000376087, ENST00000436985, ENST00000445828, ENST00000466890, ENST00000473304, ENST00000490015"
"2710"	"ENSG00000107897"	"ENST00000396271"	0.368658401419804	0.794786916585788	8	"ENST00000396271, ENST00000426079, ENST00000375897, ENST00000375888, ENST00000375901, ENST00000375905, ENST00000412279, ENST00000476758"
"2711"	"ENSG00000107902"	"ENST00000392757"	0.867684939970386	0.983125431768046	9	"ENST00000392757, ENST00000368842, ENST00000368839, ENST00000481452, ENST00000482963, ENST00000486535, ENST00000487190, ENST00000492187, ENST00000493240"
"2712"	"ENSG00000107929"	"ENST00000316157"	3.13602789121524e-18	9.33792848839774e-17	12	"ENST00000316157, ENST00000448368, ENST00000609318, ENST00000612396, ENST00000476529, ENST00000406525, ENST00000412411, ENST00000440895, ENST00000469487, ENST00000481118, ENST00000608970, ENST00000614908"
"2713"	"ENSG00000107937"	"ENST00000360803"	4.81871268258913e-20	1.56684601154365e-18	5	"ENST00000360803, ENST00000483839, ENST00000360059, ENST00000491635, ENST00000491261"
"2714"	"ENSG00000107938"	"ENST00000525091"	0.319856761975938	0.749046458117263	13	"ENST00000525091, ENST00000368812, ENST00000419769, ENST00000368813, ENST00000356792, ENST00000337623, ENST00000368815, ENST00000469725, ENST00000481600, ENST00000525358, ENST00000525524, ENST00000527655, ENST00000530795"
"2715"	"ENSG00000107949"	"ENST00000299130"	4.53810490952606e-10	8.10014580594438e-09	5	"ENST00000299130, ENST00000278100, ENST00000368759, ENST00000463330, ENST00000478798"
"2716"	"ENSG00000107951"	"ENST00000263063"	0.146459726399061	0.493771623639464	5	"ENST00000263063, ENST00000421701, ENST00000417581, ENST00000471055, ENST00000488290"
"2717"	"ENSG00000107954"	"ENST00000369780"	0.8975737231922	0.987571990230473	4	"ENST00000369780, ENST00000437579, ENST00000455386, ENST00000465048"
"2718"	"ENSG00000107957"	"ENST00000369774"	1.84356807993753e-28	8.70724850289389e-27	4	"ENST00000369774, ENST00000420222, ENST00000315994, ENST00000355946"
"2719"	"ENSG00000107959"	"ENST00000224949"	1.01657995058402e-80	1.91524410175286e-78	11	"ENST00000224949, ENST00000451104, ENST00000455371, ENST00000490510, ENST00000464395, ENST00000380989, ENST00000451454, ENST00000430362, ENST00000380994, ENST00000424714, ENST00000488065"
"2720"	"ENSG00000107960"	"ENST00000224950"	0.10882014506971	0.4098852138256	4	"ENST00000224950, ENST00000369764, ENST00000466828, ENST00000472951"
"2721"	"ENSG00000107968"	"ENST00000542547"	0.0577340996074178	0.261705788092183	7	"ENST00000542547, ENST00000375322, ENST00000263056, ENST00000375321, ENST00000413724, ENST00000415139, ENST00000430603"
"2722"	"ENSG00000107984"	"ENST00000373970"	6.00597652838986e-14	1.40025599270855e-12	4	"ENST00000373970, ENST00000494277, ENST00000467359, ENST00000476752"
"2723"	"ENSG00000108001"	"ENST00000368648"	0.576904551701288	0.903501535770072	3	"ENST00000368648, ENST00000355311, ENST00000440978"
"2724"	"ENSG00000108010"	"ENST00000331244"	0.518882857162075	0.878316443656951	6	"ENST00000331244, ENST00000368644, ENST00000619341, ENST00000496195, ENST00000481034, ENST00000486974"
"2725"	"ENSG00000108021"	"ENST00000328090"	4.87717495007076e-05	0.000514684576434052	13	"ENST00000328090, ENST00000477043, ENST00000473789, ENST00000480839, ENST00000380270, ENST00000496681, ENST00000463468, ENST00000459693, ENST00000482419, ENST00000487196, ENST00000527124, ENST00000532080, ENST00000532424"
"2726"	"ENSG00000108039"	"ENST00000369683"	0.0436189105694348	0.2107931980508	29	"ENST00000369683, ENST00000488118, ENST00000460055, ENST00000369658, ENST00000322238, ENST00000502935, ENST00000403138, ENST00000423625, ENST00000430337, ENST00000443078, ENST00000451592, ENST00000460523, ENST00000472336, ENST00000475123, ENST00000490740, ENST00000494499, ENST00000494564, ENST00000502595, ENST00000504664, ENST00000505255, ENST00000506777, ENST00000507328, ENST00000508059, ENST00000508275, ENST00000508525, ENST00000509646, ENST00000510988, ENST00000512582, ENST00000513817"
"2727"	"ENSG00000108055"	"ENST00000361804"	2.48597660857412e-51	2.39462164109739e-49	2	"ENST00000361804, ENST00000462899"
"2728"	"ENSG00000108061"	"ENST00000369452"	9.47955170871069e-05	0.000954943242211282	7	"ENST00000369452, ENST00000489390, ENST00000480155, ENST00000265277, ENST00000451838, ENST00000489783, ENST00000497305"
"2729"	"ENSG00000108064"	"ENST00000487519"	0.000695176186241651	0.00604108931048897	4	"ENST00000487519, ENST00000373895, ENST00000395377, ENST00000373899"
"2730"	"ENSG00000108091"	"ENST00000263102"	2.5330471470525e-13	5.66838432535831e-12	3	"ENST00000263102, ENST00000491922, ENST00000518638"
"2731"	"ENSG00000108094"	"ENST00000421317"	1.88211510494659e-12	3.95444807515326e-11	10	"ENST00000421317, ENST00000374751, ENST00000374749, ENST00000468804, ENST00000374748, ENST00000374746, ENST00000374754, ENST00000478044, ENST00000537177, ENST00000626172"
"2732"	"ENSG00000108100"	"ENST00000374704"	2.13707413240789e-05	0.000236532103488644	10	"ENST00000374704, ENST00000497692, ENST00000339497, ENST00000492478, ENST00000465416, ENST00000265375, ENST00000374706, ENST00000470025, ENST00000490012, ENST00000493157"
"2733"	"ENSG00000108106"	"ENST00000264552"	1.96781454053467e-19	6.20176236960019e-18	4	"ENST00000264552, ENST00000589978, ENST00000587845, ENST00000592570"
"2734"	"ENSG00000108107"	"ENST00000344063"	4.84460137564334e-16	1.28433314792987e-14	11	"ENST00000344063, ENST00000559463, ENST00000560881, ENST00000426763, ENST00000560055, ENST00000560583, ENST00000558815, ENST00000558131, ENST00000428193, ENST00000431533, ENST00000558752"
"2735"	"ENSG00000108175"	"ENST00000334512"	0.340887054876649	0.768833140978	5	"ENST00000334512, ENST00000611351, ENST00000478357, ENST00000446377, ENST00000472035"
"2736"	"ENSG00000108176"	"ENST00000225171"	0.195489318626431	0.586160719006056	5	"ENST00000225171, ENST00000339758, ENST00000480180, ENST00000480963, ENST00000483798"
"2737"	"ENSG00000108179"	"ENST00000448165"	0.188594876886002	0.573762087548904	5	"ENST00000448165, ENST00000492149, ENST00000225174, ENST00000472580, ENST00000498681"
"2738"	"ENSG00000108187"	"ENST00000358769"	0.153862389939701	0.508806450577309	7	"ENST00000358769, ENST00000309049, ENST00000495025, ENST00000277795, ENST00000336578, ENST00000468798, ENST00000478192"
"2739"	"ENSG00000108219"	"ENST00000616406"	7.93168321314633e-07	1.06014373045823e-05	10	"ENST00000616406, ENST00000372164, ENST00000372157, ENST00000429989, ENST00000372158, ENST00000341863, ENST00000469149, ENST00000481124, ENST00000265450, ENST00000372156"
"2740"	"ENSG00000108239"	"ENST00000225235"	0.0367002747022385	0.184166233560146	3	"ENST00000225235, ENST00000457045, ENST00000485048"
"2741"	"ENSG00000108256"	"ENST00000225388"	1.29890341847057e-05	0.000148113719803125	2	"ENST00000225388, ENST00000579665"
"2742"	"ENSG00000108262"	"ENST00000579937"	0.00565275654048283	0.0392696581123509	15	"ENST00000579937, ENST00000225394, ENST00000473217, ENST00000394869, ENST00000335356, ENST00000491377, ENST00000577466, ENST00000578266, ENST00000578670, ENST00000579536, ENST00000581348, ENST00000581925, ENST00000583413, ENST00000585148, ENST00000586574"
"2743"	"ENSG00000108298"	"ENST00000225430"	1.86932355167245e-18	5.62498446303315e-17	8	"ENST00000225430, ENST00000579260, ENST00000579374, ENST00000585199, ENST00000577741, ENST00000577759, ENST00000580333, ENST00000582193"
"2744"	"ENSG00000108306"	"ENST00000264658"	3.30805714521507e-23	1.28425294247383e-21	5	"ENST00000264658, ENST00000577399, ENST00000394294, ENST00000581781, ENST00000583610"
"2745"	"ENSG00000108312"	"ENST00000436088"	0.00222660333662592	0.0172281878280833	14	"ENST00000436088, ENST00000343638, ENST00000526094, ENST00000533177, ENST00000302904, ENST00000393606, ENST00000527034, ENST00000529042, ENST00000529373, ENST00000529383, ENST00000529947, ENST00000530828, ENST00000531368, ENST00000537550"
"2746"	"ENSG00000108342"	"ENST00000394149"	0.0147372175558922	0.088402618058702	9	"ENST00000394149, ENST00000225474, ENST00000331769, ENST00000394148, ENST00000479880, ENST00000577675, ENST00000579852, ENST00000582798, ENST00000583218"
"2747"	"ENSG00000108344"	"ENST00000264639"	2.56505012481579e-35	1.53738004264544e-33	5	"ENST00000264639, ENST00000485835, ENST00000415039, ENST00000580980, ENST00000540504"
"2748"	"ENSG00000108349"	"ENST00000264645"	1.46797375661183e-09	2.51089169417802e-08	10	"ENST00000264645, ENST00000474190, ENST00000394114, ENST00000418132, ENST00000577605, ENST00000579238, ENST00000581849, ENST00000583649, ENST00000583902, ENST00000584997"
"2749"	"ENSG00000108352"	"ENST00000620260"	0.383060598592054	0.804403057777808	12	"ENST00000620260, ENST00000264644, ENST00000456989, ENST00000469209, ENST00000496032, ENST00000538884, ENST00000538981, ENST00000541245, ENST00000543876, ENST00000544503, ENST00000545893, ENST00000613811"
"2750"	"ENSG00000108370"	"ENST00000262406"	0.377574949775951	0.800530753052073	8	"ENST00000262406, ENST00000443584, ENST00000449996, ENST00000577186, ENST00000577595, ENST00000581175, ENST00000583473, ENST00000584234"
"2751"	"ENSG00000108381"	"ENST00000263080"	0.959870630149946	0.995538028048743	4	"ENST00000263080, ENST00000456349, ENST00000571278, ENST00000577034"
"2752"	"ENSG00000108384"	"ENST00000413590"	0.159506698774932	0.520068764950142	18	"ENST00000413590, ENST00000487921, ENST00000482007, ENST00000337432, ENST00000461271, ENST00000421782, ENST00000475762, ENST00000583539, ENST00000425173, ENST00000461706, ENST00000476741, ENST00000486827, ENST00000487525, ENST00000578151, ENST00000581221, ENST00000584617, ENST00000584804, ENST00000622327"
"2753"	"ENSG00000108389"	"ENST00000323456"	5.3331487727167e-05	0.000560150048899093	10	"ENST00000323456, ENST00000583656, ENST00000578259, ENST00000579921, ENST00000579925, ENST00000580983, ENST00000582390, ENST00000582663, ENST00000583243, ENST00000583966"
"2754"	"ENSG00000108395"	"ENST00000262294"	3.03179952790355e-06	3.76453297514772e-05	14	"ENST00000262294, ENST00000577554, ENST00000393066, ENST00000393065, ENST00000580122, ENST00000580620, ENST00000580973, ENST00000581468, ENST00000582852, ENST00000583387, ENST00000583945, ENST00000584889, ENST00000585287, ENST00000625984"
"2755"	"ENSG00000108406"	"ENST00000251241"	0.344448254747075	0.772179483551943	10	"ENST00000251241, ENST00000425628, ENST00000580218, ENST00000538926, ENST00000577549, ENST00000577596, ENST00000578204, ENST00000580030, ENST00000583439, ENST00000584385"
"2756"	"ENSG00000108423"	"ENST00000592426"	0.485263899833369	0.863210100397865	16	"ENST00000592426, ENST00000325752, ENST00000340993, ENST00000346141, ENST00000376094, ENST00000394239, ENST00000539018, ENST00000587476, ENST00000588009, ENST00000588706, ENST00000590498, ENST00000591548, ENST00000591611, ENST00000592145, ENST00000593110, ENST00000613721"
